"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","provinceName","provinceShortName"
"2095","484","0","469","0","2","0","20200327","13","0","0","0","黑龙江省","黑龙江"
"2096","484","0","469","0","2","0","20200328","13","0","0","0","黑龙江省","黑龙江"
"2097","484","0","469","0","2","0","20200329","13","0","0","0","黑龙江省","黑龙江"
"2098","484","0","469","0","2","0","20200330","13","0","0","0","黑龙江省","黑龙江"
"2099","484","0","469","0","2","0","20200331","13","0","0","0","黑龙江省","黑龙江"
"2100","488","4","469","0","6","4","20200401","13","0","0","0","黑龙江省","黑龙江"
"2101","489","1","469","0","7","1","20200402","13","0","0","0","黑龙江省","黑龙江"
"2102","491","2","469","0","9","2","20200403","13","0","0","0","黑龙江省","黑龙江"
"2103","504","13","469","0","22","13","20200404","13","0","0","0","黑龙江省","黑龙江"
"2104","524","20","469","0","42","20","20200405","13","0","0","0","黑龙江省","黑龙江"
"2105","544","20","469","0","62","20","20200406","13","0","0","0","黑龙江省","黑龙江"
"2106","569","25","470","1","86","24","20200407","13","0","0","0","黑龙江省","黑龙江"
"2107","609","40","470","0","126","40","20200408","13","0","0","0","黑龙江省","黑龙江"
"2108","638","29","470","0","155","29","20200409","13","0","28","28","黑龙江省","黑龙江"
"2109","661","23","470","0","178","23","20200410","13","0","28","0","黑龙江省","黑龙江"
"2110","684","23","470","0","201","23","20200411","13","0","28","0","黑龙江省","黑龙江"
"2111","740","56","470","0","257","56","20200412","13","0","28","0","黑龙江省","黑龙江"
"2112","819","79","470","0","336","79","20200413","13","0","28","0","黑龙江省","黑龙江"
"2113","841","22","470","0","358","22","20200414","13","0","28","0","黑龙江省","黑龙江"
"2114","861","20","471","1","377","19","20200415","13","0","38","10","黑龙江省","黑龙江"
"2115","872","11","471","0","388","11","20200416","13","0","38","0","黑龙江省","黑龙江"
"2116","892","20","472","1","407","19","20200417","13","0","38","0","黑龙江省","黑龙江"
"2117","898","6","472","0","413","6","20200418","13","0","38","0","黑龙江省","黑龙江"
"2118","905","7","472","0","420","7","20200419","13","0","42","4","黑龙江省","黑龙江"
"2119","913","8","475","3","425","5","20200420","13","0","42","0","黑龙江省","黑龙江"
"2120","921","8","477","2","431","6","20200421","13","0","384","342","黑龙江省","黑龙江"
"2121","925","4","485","8","427","-4","20200422","13","0","384","0","黑龙江省","黑龙江"
"2122","928","3","485","0","430","3","20200423","13","0","384","0","黑龙江省","黑龙江"
"2123","930","2","508","23","409","-21","20200424","13","0","384","0","黑龙江省","黑龙江"
"2124","935","5","511","3","411","2","20200425","13","0","384","0","黑龙江省","黑龙江"
"2125","936","1","556","45","367","-44","20200426","13","0","384","0","黑龙江省","黑龙江"
"2126","939","3","586","30","340","-27","20200427","13","0","384","0","黑龙江省","黑龙江"
"2127","939","0","587","1","339","-1","20200428","13","0","384","0","黑龙江省","黑龙江"
"2128","939","0","587","0","339","0","20200429","13","0","384","0","黑龙江省","黑龙江"
"2129","944","5","587","0","344","5","20200430","13","0","384","0","黑龙江省","黑龙江"
"2130","944","0","605","18","326","-18","20200501","13","0","384","0","黑龙江省","黑龙江"
"2131","944","0","620","15","311","-15","20200502","13","0","384","0","黑龙江省","黑龙江"
"2132","944","0","657","37","274","-37","20200503","13","0","394","10","黑龙江省","黑龙江"
"2133","944","0","719","62","212","-62","20200504","13","0","394","0","黑龙江省","黑龙江"
"2134","944","0","758","39","173","-39","20200505","13","0","394","0","黑龙江省","黑龙江"
"2135","944","0","793","35","138","-35","20200506","13","0","394","0","黑龙江省","黑龙江"
"2136","944","0","815","22","116","-22","20200507","13","0","394","0","黑龙江省","黑龙江"
"2137","944","0","835","20","96","-20","20200508","13","0","394","0","黑龙江省","黑龙江"
"2138","944","0","891","56","40","-56","20200509","13","0","394","0","黑龙江省","黑龙江"
"2139","945","1","904","13","28","-12","20200510","13","0","394","0","黑龙江省","黑龙江"
"2140","945","0","924","20","8","-20","20200511","13","0","394","0","黑龙江省","黑龙江"
"2141","945","0","929","5","3","-5","20200512","13","0","394","0","黑龙江省","黑龙江"
"2142","945","0","930","1","2","-1","20200513","13","0","394","0","黑龙江省","黑龙江"
"2143","945","0","930","0","2","0","20200514","13","0","394","0","黑龙江省","黑龙江"
"2144","945","0","931","1","1","-1","20200515","13","0","394","0","黑龙江省","黑龙江"
"2145","945","0","932","1","0","-1","20200516","13","0","394","0","黑龙江省","黑龙江"
"2146","945","0","932","0","0","0","20200517","13","0","394","0","黑龙江省","黑龙江"
"2147","945","0","932","0","0","0","20200518","13","0","394","0","黑龙江省","黑龙江"
"2148","945","0","932","0","0","0","20200519","13","0","394","0","黑龙江省","黑龙江"
"2149","2","2","0","0","2","2","20200121","0","0","0","0","江西省","江西"
"2150","3","1","0","0","3","1","20200122","0","0","0","0","江西省","江西"
"2151","7","4","0","0","7","4","20200123","0","0","0","0","江西省","江西"
"2152","18","11","0","0","18","11","20200124","0","0","0","0","江西省","江西"
"2153","36","18","0","0","36","18","20200125","0","0","0","0","江西省","江西"
"2154","48","12","0","0","48","12","20200126","0","0","0","0","江西省","江西"
"2155","72","24","2","2","70","22","20200127","0","0","0","0","江西省","江西"
"2156","109","37","3","1","106","36","20200128","0","0","0","0","江西省","江西"
"2157","162","53","3","0","159","53","20200129","0","0","0","0","江西省","江西"
"2158","240","78","7","4","233","74","20200130","0","0","0","0","江西省","江西"
"2159","286","46","9","2","277","44","20200131","0","0","0","0","江西省","江西"
"2160","333","47","10","1","323","46","20200201","0","0","0","0","江西省","江西"
"2161","391","58","18","8","373","50","20200202","0","0","0","0","江西省","江西"
"2162","476","85","19","1","457","84","20200203","0","0","0","0","江西省","江西"
"2163","548","72","27","8","521","64","20200204","0","0","0","0","江西省","江西"
"2164","600","52","37","10","563","42","20200205","0","0","0","0","江西省","江西"
"2165","661","61","45","8","616","53","20200206","0","0","0","0","江西省","江西"
"2166","698","37","55","10","643","27","20200207","0","0","0","0","江西省","江西"
"2167","740","42","72","17","668","25","20200208","0","0","0","0","江西省","江西"
"2168","771","31","102","30","668","0","20200209","1","1","0","0","江西省","江西"
"2169","804","33","127","25","676","8","20200210","1","0","0","0","江西省","江西"
"2170","844","40","152","25","691","15","20200211","1","0","0","0","江西省","江西"
"2171","872","28","170","18","701","10","20200212","1","0","0","0","江西省","江西"
"2172","900","28","187","17","712","11","20200213","1","0","0","0","江西省","江西"
"2173","913","13","210","23","702","-10","20200214","1","0","0","0","江西省","江西"
"2174","925","12","239","29","685","-17","20200215","1","0","0","0","江西省","江西"
"2175","930","5","275","36","654","-31","20200216","1","0","0","0","江西省","江西"
"2176","933","3","310","35","622","-32","20200217","1","0","0","0","江西省","江西"
"2177","934","1","362","52","571","-51","20200218","1","0","0","0","江西省","江西"
"2178","934","0","432","70","501","-70","20200219","1","0","0","0","江西省","江西"
"2179","934","0","489","57","444","-57","20200220","1","0","0","0","江西省","江西"
"2180","934","0","544","55","389","-55","20200221","1","0","0","0","江西省","江西"
"2181","934","0","611","67","322","-67","20200222","1","0","0","0","江西省","江西"
"2182","934","0","645","34","288","-34","20200223","1","0","0","0","江西省","江西"
"2183","934","0","682","37","251","-37","20200224","1","0","0","0","江西省","江西"
"2184","934","0","719","37","214","-37","20200225","1","0","0","0","江西省","江西"
"2185","934","0","754","35","179","-35","20200226","1","0","0","0","江西省","江西"
"2186","935","1","790","36","144","-35","20200227","1","0","0","0","江西省","江西"
"2187","935","0","811","21","123","-21","20200228","1","0","0","0","江西省","江西"
"2188","935","0","831","20","103","-20","20200229","1","0","0","0","江西省","江西"
"2189","935","0","850","19","84","-19","20200301","1","0","0","0","江西省","江西"
"2190","935","0","870","20","64","-20","20200302","1","0","0","0","江西省","江西"
"2191","935","0","884","14","50","-14","20200303","1","0","0","0","江西省","江西"
"2192","935","0","901","17","33","-17","20200304","1","0","0","0","江西省","江西"
"2193","935","0","908","7","26","-7","20200305","1","0","0","0","江西省","江西"
"2194","935","0","916","8","18","-8","20200306","1","0","0","0","江西省","江西"
"2195","935","0","918","2","16","-2","20200307","1","0","0","0","江西省","江西"
"2196","935","0","923","5","11","-5","20200308","1","0","0","0","江西省","江西"
"2197","935","0","927","4","7","-4","20200309","1","0","0","0","江西省","江西"
"2198","935","0","932","5","2","-5","20200310","1","0","0","0","江西省","江西"
"2199","935","0","934","2","0","-2","20200311","1","0","0","0","江西省","江西"
"2200","935","0","934","0","0","0","20200312","1","0","0","0","江西省","江西"
"2201","935","0","934","0","0","0","20200313","1","0","0","0","江西省","江西"
"2202","935","0","934","0","0","0","20200314","1","0","0","0","江西省","江西"
"2203","935","0","934","0","0","0","20200315","1","0","0","0","江西省","江西"
"2204","935","0","934","0","0","0","20200316","1","0","0","0","江西省","江西"
"2205","935","0","934","0","0","0","20200317","1","0","0","0","江西省","江西"
"2206","935","0","934","0","0","0","20200318","1","0","0","0","江西省","江西"
"2207","935","0","934","0","0","0","20200319","1","0","0","0","江西省","江西"
"2208","935","0","934","0","0","0","20200320","1","0","0","0","江西省","江西"
"2209","936","1","934","0","1","1","20200321","1","0","0","0","江西省","江西"
"2210","936","0","934","0","1","0","20200322","1","0","0","0","江西省","江西"
"2211","936","0","934","0","1","0","20200323","1","0","0","0","江西省","江西"
"2212","936","0","934","0","1","0","20200324","1","0","0","0","江西省","江西"
"2213","936","0","934","0","1","0","20200325","1","0","0","0","江西省","江西"
"2214","936","0","934","0","1","0","20200326","1","0","0","0","江西省","江西"
"2215","936","0","934","0","1","0","20200327","1","0","0","0","江西省","江西"
"2216","937","1","934","0","2","1","20200328","1","0","0","0","江西省","江西"
"2217","937","0","935","1","1","-1","20200329","1","0","0","0","江西省","江西"
"2218","937","0","935","0","1","0","20200330","1","0","0","0","江西省","江西"
"2219","937","0","935","0","1","0","20200331","1","0","0","0","江西省","江西"
"2220","937","0","935","0","1","0","20200401","1","0","0","0","江西省","江西"
"2221","937","0","935","0","1","0","20200402","1","0","0","0","江西省","江西"
"2222","937","0","935","0","1","0","20200403","1","0","0","0","江西省","江西"
"2223","937","0","935","0","1","0","20200404","1","0","0","0","江西省","江西"
"2224","937","0","935","0","1","0","20200405","1","0","0","0","江西省","江西"
"2225","937","0","935","0","1","0","20200406","1","0","0","0","江西省","江西"
"2226","937","0","935","0","1","0","20200407","1","0","0","0","江西省","江西"
"2227","937","0","935","0","1","0","20200408","1","0","0","0","江西省","江西"
"2228","937","0","936","1","0","-1","20200409","1","0","0","0","江西省","江西"
"2229","937","0","936","0","0","0","20200410","1","0","0","0","江西省","江西"
"2230","937","0","936","0","0","0","20200411","1","0","0","0","江西省","江西"
"2231","937","0","936","0","0","0","20200412","1","0","0","0","江西省","江西"
"2232","937","0","936","0","0","0","20200413","1","0","0","0","江西省","江西"
"2233","937","0","936","0","0","0","20200414","1","0","0","0","江西省","江西"
"2234","937","0","936","0","0","0","20200415","1","0","0","0","江西省","江西"
"2235","937","0","936","0","0","0","20200416","1","0","0","0","江西省","江西"
"2236","937","0","936","0","0","0","20200417","1","0","0","0","江西省","江西"
"2237","937","0","936","0","0","0","20200418","1","0","0","0","江西省","江西"
"2238","937","0","936","0","0","0","20200419","1","0","0","0","江西省","江西"
"2239","937","0","936","0","0","0","20200420","1","0","0","0","江西省","江西"
"2240","937","0","936","0","0","0","20200421","1","0","0","0","江西省","江西"
"2241","937","0","936","0","0","0","20200422","1","0","0","0","江西省","江西"
"2242","937","0","936","0","0","0","20200423","1","0","0","0","江西省","江西"
"2243","937","0","936","0","0","0","20200424","1","0","0","0","江西省","江西"
"2244","937","0","936","0","0","0","20200425","1","0","0","0","江西省","江西"
"2245","937","0","936","0","0","0","20200426","1","0","0","0","江西省","江西"
"2246","937","0","936","0","0","0","20200427","1","0","0","0","江西省","江西"
"2247","937","0","936","0","0","0","20200428","1","0","0","0","江西省","江西"
"2248","937","0","936","0","0","0","20200429","1","0","0","0","江西省","江西"
"2249","937","0","936","0","0","0","20200430","1","0","0","0","江西省","江西"
"2250","937","0","936","0","0","0","20200501","1","0","0","0","江西省","江西"
"2251","937","0","936","0","0","0","20200502","1","0","0","0","江西省","江西"
"2252","937","0","936","0","0","0","20200503","1","0","0","0","江西省","江西"
"2253","937","0","936","0","0","0","20200504","1","0","0","0","江西省","江西"
"2254","937","0","936","0","0","0","20200505","1","0","0","0","江西省","江西"
"2255","937","0","936","0","0","0","20200506","1","0","0","0","江西省","江西"
"2256","937","0","936","0","0","0","20200507","1","0","0","0","江西省","江西"
"2257","937","0","936","0","0","0","20200508","1","0","0","0","江西省","江西"
"2258","937","0","936","0","0","0","20200509","1","0","0","0","江西省","江西"
"2259","937","0","936","0","0","0","20200510","1","0","0","0","江西省","江西"
"2260","937","0","936","0","0","0","20200511","1","0","0","0","江西省","江西"
"2261","937","0","936","0","0","0","20200512","1","0","0","0","江西省","江西"
"2262","937","0","936","0","0","0","20200513","1","0","0","0","江西省","江西"
"2263","937","0","936","0","0","0","20200514","1","0","0","0","江西省","江西"
"2264","937","0","936","0","0","0","20200515","1","0","0","0","江西省","江西"
"2265","937","0","936","0","0","0","20200516","1","0","0","0","江西省","江西"
"2266","937","0","936","0","0","0","20200517","1","0","0","0","江西省","江西"
"2267","937","0","936","0","0","0","20200518","1","0","0","0","江西省","江西"
"2268","937","0","936","0","0","0","20200519","1","0","0","0","江西省","江西"
"2269","1","1","0","0","1","1","20200122","0","0","0","0","江苏省","江苏"
"2270","9","8","0","0","9","8","20200123","0","0","0","0","江苏省","江苏"
"2271","18","9","1","1","17","8","20200124","0","0","0","0","江苏省","江苏"
"2272","31","13","1","0","30","13","20200125","0","0","0","0","江苏省","江苏"
"2273","47","16","1","0","46","16","20200126","0","0","0","0","江苏省","江苏"
"2274","70","23","1","0","69","23","20200127","0","0","0","0","江苏省","江苏"
"2275","99","29","1","0","98","29","20200128","0","0","0","0","江苏省","江苏"
"2276","129","30","1","0","128","30","20200129","0","0","0","0","江苏省","江苏"
"2277","168","39","2","1","166","38","20200130","0","0","0","0","江苏省","江苏"
"2278","202","34","5","3","197","31","20200131","0","0","0","0","江苏省","江苏"
"2279","236","34","6","1","230","33","20200201","0","0","0","0","江苏省","江苏"
"2280","271","35","7","1","264","34","20200202","0","0","0","0","江苏省","江苏"
"2281","308","37","8","1","300","36","20200203","0","0","0","0","江苏省","江苏"
"2282","341","33","13","5","328","28","20200204","0","0","0","0","江苏省","江苏"
"2283","373","32","26","13","347","19","20200205","0","0","0","0","江苏省","江苏"
"2284","408","35","38","12","370","23","20200206","0","0","0","0","江苏省","江苏"
"2285","439","31","43","5","396","26","20200207","0","0","0","0","江苏省","江苏"
"2286","468","29","51","8","417","21","20200208","0","0","0","0","江苏省","江苏"
"2287","492","24","72","21","420","3","20200209","0","0","0","0","江苏省","江苏"
"2288","515","23","84","12","431","11","20200210","0","0","0","0","江苏省","江苏"
"2289","543","28","94","10","449","18","20200211","0","0","0","0","江苏省","江苏"
"2290","570","27","131","37","439","-10","20200212","0","0","0","0","江苏省","江苏"
"2291","593","23","137","6","456","17","20200213","0","0","0","0","江苏省","江苏"
"2292","604","11","160","23","444","-12","20200214","0","0","0","0","江苏省","江苏"
"2293","617","13","190","30","427","-17","20200215","0","0","0","0","江苏省","江苏"
"2294","626","9","226","36","400","-27","20200216","0","0","0","0","江苏省","江苏"
"2295","629","3","263","37","366","-34","20200217","0","0","0","0","江苏省","江苏"
"2296","631","2","296","33","335","-31","20200218","0","0","0","0","江苏省","江苏"
"2297","631","0","325","29","306","-29","20200219","0","0","0","0","江苏省","江苏"
"2298","631","0","352","27","279","-27","20200220","0","0","0","0","江苏省","江苏"
"2299","631","0","387","35","244","-35","20200221","0","0","0","0","江苏省","江苏"
"2300","631","0","411","24","220","-24","20200222","0","0","0","0","江苏省","江苏"
"2301","631","0","427","16","204","-16","20200223","0","0","0","0","江苏省","江苏"
"2302","631","0","458","31","173","-31","20200224","0","0","0","0","江苏省","江苏"
"2303","631","0","463","5","168","-5","20200225","0","0","0","0","江苏省","江苏"
"2304","631","0","494","31","137","-31","20200226","0","0","0","0","江苏省","江苏"
"2305","631","0","506","12","125","-12","20200227","0","0","0","0","江苏省","江苏"
"2306","631","0","519","13","112","-13","20200228","0","0","0","0","江苏省","江苏"
"2307","631","0","529","10","102","-10","20200229","0","0","0","0","江苏省","江苏"
"2308","631","0","536","7","95","-7","20200301","0","0","0","0","江苏省","江苏"
"2309","631","0","555","19","76","-19","20200302","0","0","0","0","江苏省","江苏"
"2310","631","0","565","10","66","-10","20200303","0","0","0","0","江苏省","江苏"
"2311","631","0","580","15","51","-15","20200304","0","0","0","0","江苏省","江苏"
"2312","631","0","588","8","43","-8","20200305","0","0","0","0","江苏省","江苏"
"2313","631","0","601","13","30","-13","20200306","0","0","0","0","江苏省","江苏"
"2314","631","0","610","9","21","-9","20200307","0","0","0","0","江苏省","江苏"
"2315","631","0","618","8","13","-8","20200308","0","0","0","0","江苏省","江苏"
"2316","631","0","622","4","9","-4","20200309","0","0","0","0","江苏省","江苏"
"2317","631","0","627","5","4","-5","20200310","0","0","0","0","江苏省","江苏"
"2318","631","0","628","1","3","-1","20200311","0","0","0","0","江苏省","江苏"
"2319","631","0","630","2","1","-2","20200312","0","0","0","0","江苏省","江苏"
"2320","631","0","630","0","1","0","20200313","0","0","0","0","江苏省","江苏"
"2321","631","0","631","1","0","-1","20200314","0","0","0","0","江苏省","江苏"
"2322","631","0","631","0","0","0","20200315","0","0","0","0","江苏省","江苏"
"2323","631","0","631","0","0","0","20200316","0","0","0","0","江苏省","江苏"
"2324","631","0","631","0","0","0","20200317","0","0","0","0","江苏省","江苏"
"2325","631","0","631","0","0","0","20200318","0","0","0","0","江苏省","江苏"
"2326","631","0","631","0","0","0","20200319","0","0","0","0","江苏省","江苏"
"2327","631","0","631","0","0","0","20200320","0","0","0","0","江苏省","江苏"
"2328","633","2","631","0","2","2","20200321","0","0","0","0","江苏省","江苏"
"2329","633","0","631","0","2","0","20200322","0","0","0","0","江苏省","江苏"
"2330","636","3","631","0","5","3","20200323","0","0","0","0","江苏省","江苏"
"2331","638","2","631","0","7","2","20200324","0","0","0","0","江苏省","江苏"
"2332","640","2","631","0","9","2","20200325","0","0","0","0","江苏省","江苏"
"2333","641","1","631","0","10","1","20200326","0","0","0","0","江苏省","江苏"
"2334","641","0","631","0","10","0","20200327","0","0","0","0","江苏省","江苏"
"2335","644","3","631","0","13","3","20200328","0","0","3","3","江苏省","江苏"
"2336","645","1","631","0","14","1","20200329","0","0","3","0","江苏省","江苏"
"2337","646","1","631","0","15","1","20200330","0","0","3","0","江苏省","江苏"
"2338","646","0","631","0","15","0","20200331","0","0","3","0","江苏省","江苏"
"2339","647","1","631","0","16","1","20200401","0","0","3","0","江苏省","江苏"
"2340","651","4","632","1","19","3","20200402","0","0","0","-3","江苏省","江苏"
"2341","651","0","632","0","19","0","20200403","0","0","0","0","江苏省","江苏"
"2342","651","0","633","1","18","-1","20200404","0","0","3","3","江苏省","江苏"
"2343","651","0","633","0","18","0","20200405","0","0","3","0","江苏省","江苏"
"2344","651","0","633","0","18","0","20200406","0","0","3","0","江苏省","江苏"
"2345","651","0","633","0","18","0","20200407","0","0","0","-3","江苏省","江苏"
"2346","651","0","633","0","18","0","20200408","0","0","0","0","江苏省","江苏"
"2347","651","0","634","1","17","-1","20200409","0","0","3","3","江苏省","江苏"
"2348","652","1","636","2","16","-1","20200410","0","0","3","0","江苏省","江苏"
"2349","653","1","638","2","15","-1","20200411","0","0","3","0","江苏省","江苏"
"2350","653","0","638","0","15","0","20200412","0","0","3","0","江苏省","江苏"
"2351","653","0","641","3","12","-3","20200413","0","0","3","0","江苏省","江苏"
"2352","653","0","642","1","11","-1","20200414","0","0","3","0","江苏省","江苏"
"2353","653","0","642","0","11","0","20200415","0","0","3","0","江苏省","江苏"
"2354","653","0","643","1","10","-1","20200416","0","0","3","0","江苏省","江苏"
"2355","653","0","643","0","10","0","20200417","0","0","3","0","江苏省","江苏"
"2356","653","0","643","0","10","0","20200418","0","0","3","0","江苏省","江苏"
"2357","653","0","643","0","10","0","20200419","0","0","3","0","江苏省","江苏"
"2358","653","0","644","1","9","-1","20200420","0","0","3","0","江苏省","江苏"
"2359","653","0","645","1","8","-1","20200421","0","0","3","0","江苏省","江苏"
"2360","653","0","645","0","8","0","20200422","0","0","3","0","江苏省","江苏"
"2361","653","0","646","1","7","-1","20200423","0","0","3","0","江苏省","江苏"
"2362","653","0","646","0","7","0","20200424","0","0","3","0","江苏省","江苏"
"2363","653","0","646","0","7","0","20200425","0","0","3","0","江苏省","江苏"
"2364","653","0","646","0","7","0","20200426","0","0","3","0","江苏省","江苏"
"2365","653","0","646","0","7","0","20200427","0","0","3","0","江苏省","江苏"
"2366","653","0","647","1","6","-1","20200428","0","0","3","0","江苏省","江苏"
"2367","653","0","648","1","5","-1","20200429","0","0","3","0","江苏省","江苏"
"2368","653","0","650","2","3","-2","20200430","0","0","3","0","江苏省","江苏"
"2369","653","0","650","0","3","0","20200501","0","0","3","0","江苏省","江苏"
"2370","653","0","650","0","3","0","20200502","0","0","3","0","江苏省","江苏"
"2371","653","0","650","0","3","0","20200503","0","0","3","0","江苏省","江苏"
"2372","653","0","650","0","3","0","20200504","0","0","3","0","江苏省","江苏"
"2373","653","0","650","0","3","0","20200505","0","0","3","0","江苏省","江苏"
"2374","653","0","651","1","2","-1","20200506","0","0","3","0","江苏省","江苏"
"2375","653","0","652","1","1","-1","20200507","0","0","3","0","江苏省","江苏"
"2376","653","0","652","0","1","0","20200508","0","0","3","0","江苏省","江苏"
"2377","653","0","652","0","1","0","20200509","0","0","3","0","江苏省","江苏"
"2378","653","0","653","1","0","-1","20200510","0","0","3","0","江苏省","江苏"
"2379","653","0","653","0","0","0","20200511","0","0","3","0","江苏省","江苏"
"2380","653","0","653","0","0","0","20200512","0","0","3","0","江苏省","江苏"
"2381","653","0","653","0","0","0","20200513","0","0","3","0","江苏省","江苏"
"2382","653","0","653","0","0","0","20200514","0","0","3","0","江苏省","江苏"
"2383","653","0","653","0","0","0","20200515","0","0","3","0","江苏省","江苏"
"2384","653","0","653","0","0","0","20200516","0","0","3","0","江苏省","江苏"
"2385","653","0","653","0","0","0","20200517","0","0","3","0","江苏省","江苏"
"2386","653","0","653","0","0","0","20200518","0","0","3","0","江苏省","江苏"
"2387","653","0","653","0","0","0","20200519","0","0","3","0","江苏省","江苏"
"2388","5","5","0","0","5","5","20200121","0","0","0","0","重庆市","重庆"
"2389","9","4","0","0","9","4","20200122","0","0","0","0","重庆市","重庆"
"2390","27","18","0","0","27","18","20200123","0","0","0","0","重庆市","重庆"
"2391","57","30","0","0","57","30","20200124","0","0","0","0","重庆市","重庆"
"2392","75","18","0","0","75","18","20200125","0","0","0","0","重庆市","重庆"
"2393","110","35","0","0","110","35","20200126","0","0","0","0","重庆市","重庆"
"2394","132","22","0","0","132","22","20200127","0","0","0","0","重庆市","重庆"
"2395","147","15","0","0","147","15","20200128","0","0","0","0","重庆市","重庆"
"2396","165","18","1","1","164","17","20200129","0","0","0","0","重庆市","重庆"
"2397","206","41","1","0","205","41","20200130","0","0","0","0","重庆市","重庆"
"2398","238","32","1","0","236","31","20200131","1","1","0","0","重庆市","重庆"
"2399","262","24","3","2","258","22","20200201","1","0","0","0","重庆市","重庆"
"2400","300","38","7","4","291","33","20200202","2","1","0","0","重庆市","重庆"
"2401","337","37","9","2","326","35","20200203","2","0","0","0","重庆市","重庆"
"2402","366","29","14","5","350","24","20200204","2","0","0","0","重庆市","重庆"
"2403","389","23","15","1","372","22","20200205","2","0","0","0","重庆市","重庆"
"2404","411","22","24","9","385","13","20200206","2","0","0","0","重庆市","重庆"
"2405","426","15","31","7","393","8","20200207","2","0","0","0","重庆市","重庆"
"2406","446","20","39","8","405","12","20200208","2","0","0","0","重庆市","重庆"
"2407","468","22","51","12","415","10","20200209","2","0","0","0","重庆市","重庆"
"2408","486","18","66","15","418","3","20200210","2","0","0","0","重庆市","重庆"
"2409","505","19","79","13","423","5","20200211","3","1","0","0","重庆市","重庆"
"2410","518","13","102","23","413","-10","20200212","3","0","0","0","重庆市","重庆"
"2411","529","11","128","26","397","-16","20200213","4","1","0","0","重庆市","重庆"
"2412","537","8","152","24","380","-17","20200214","5","1","0","0","重庆市","重庆"
"2413","544","7","184","32","355","-25","20200215","5","0","0","0","重庆市","重庆"
"2414","551","7","207","23","339","-16","20200216","5","0","0","0","重庆市","重庆"
"2415","553","2","225","18","323","-16","20200217","5","0","0","0","重庆市","重庆"
"2416","555","2","254","29","296","-27","20200218","5","0","0","0","重庆市","重庆"
"2417","560","5","274","20","281","-15","20200219","5","0","0","0","重庆市","重庆"
"2418","567","7","299","25","262","-19","20200220","6","1","0","0","重庆市","重庆"
"2419","572","5","316","17","250","-12","20200221","6","0","0","0","重庆市","重庆"
"2420","573","1","328","12","239","-11","20200222","6","0","0","0","重庆市","重庆"
"2421","575","2","335","7","234","-5","20200223","6","0","0","0","重庆市","重庆"
"2422","576","1","349","14","221","-13","20200224","6","0","0","0","重庆市","重庆"
"2423","576","0","372","23","198","-23","20200225","6","0","0","0","重庆市","重庆"
"2424","576","0","384","12","186","-12","20200226","6","0","0","0","重庆市","重庆"
"2425","576","0","401","17","169","-17","20200227","6","0","0","0","重庆市","重庆"
"2426","576","0","422","21","148","-21","20200228","6","0","0","0","重庆市","重庆"
"2427","576","0","438","16","132","-16","20200229","6","0","0","0","重庆市","重庆"
"2428","576","0","450","12","120","-12","20200301","6","0","0","0","重庆市","重庆"
"2429","576","0","469","19","101","-19","20200302","6","0","0","0","重庆市","重庆"
"2430","576","0","490","21","80","-21","20200303","6","0","0","0","重庆市","重庆"
"2431","576","0","502","12","68","-12","20200304","6","0","0","0","重庆市","重庆"
"2432","576","0","512","10","58","-10","20200305","6","0","0","0","重庆市","重庆"
"2433","576","0","520","8","50","-8","20200306","6","0","0","0","重庆市","重庆"
"2434","576","0","526","6","44","-6","20200307","6","0","0","0","重庆市","重庆"
"2435","576","0","527","1","43","-1","20200308","6","0","0","0","重庆市","重庆"
"2436","576","0","542","15","28","-15","20200309","6","0","0","0","重庆市","重庆"
"2437","576","0","547","5","23","-5","20200310","6","0","0","0","重庆市","重庆"
"2438","576","0","554","7","16","-7","20200311","6","0","0","0","重庆市","重庆"
"2439","576","0","564","10","6","-10","20200312","6","0","0","0","重庆市","重庆"
"2440","576","0","566","2","4","-2","20200313","6","0","0","0","重庆市","重庆"
"2441","576","0","569","3","1","-3","20200314","6","0","0","0","重庆市","重庆"
"2442","576","0","570","1","0","-1","20200315","6","0","0","0","重庆市","重庆"
"2443","576","0","570","0","0","0","20200316","6","0","0","0","重庆市","重庆"
"2444","576","0","570","0","0","0","20200317","6","0","0","0","重庆市","重庆"
"2445","576","0","570","0","0","0","20200318","6","0","0","0","重庆市","重庆"
"2446","576","0","570","0","0","0","20200319","6","0","0","0","重庆市","重庆"
"2447","576","0","570","0","0","0","20200320","6","0","0","0","重庆市","重庆"
"2448","576","0","570","0","0","0","20200321","6","0","0","0","重庆市","重庆"
"2449","577","1","570","0","1","1","20200322","6","0","1","1","重庆市","重庆"
"2450","578","1","570","0","2","1","20200323","6","0","1","0","重庆市","重庆"
"2451","578","0","570","0","2","0","20200324","6","0","1","0","重庆市","重庆"
"2452","578","0","570","0","2","0","20200325","6","0","1","0","重庆市","重庆"
"2453","578","0","570","0","2","0","20200326","6","0","1","0","重庆市","重庆"
"2454","578","0","570","0","2","0","20200327","6","0","1","0","重庆市","重庆"
"2455","579","1","570","0","3","1","20200328","6","0","1","0","重庆市","重庆"
"2456","579","0","570","0","3","0","20200329","6","0","1","0","重庆市","重庆"
"2457","579","0","570","0","3","0","20200330","6","0","1","0","重庆市","重庆"
